# file...... time_results/line_in_B/overhead_line_losses.csv
# date...... Tue Feb 27 16:13:22 2018
# user...... ericlinxie
# host...... (null)
# group..... class=overhead_line
# property.. current_in_B
# limit..... 0
# interval.. 0
# timestamp,line_632-645,line_645-646,line_630-632,line_632-6321,line_6321-671,line_671-680,line_671-684,line_684-611,line_632-633
2000-08-02 00:00:00 HDT,-113.764-86.7889j,-34.7425-55.2286j,-322.085-261.483j,-151.208-152.871j,-133.359-143.303j,+0.0026245-0.00227678j,+0+0j,+0+0j,-57.1186-21.8192j
2000-08-02 01:00:00 HDT,-113.764-86.7889j,-34.7425-55.2286j,-322.085-261.483j,-151.208-152.871j,-133.359-143.303j,+0.0026245-0.00227678j,+0+0j,+0+0j,-57.1186-21.8192j
2000-08-02 02:00:00 HDT,-113.764-86.7889j,-34.7425-55.2286j,-322.085-261.483j,-151.208-152.871j,-133.359-143.303j,+0.0026245-0.00227678j,+0+0j,+0+0j,-57.1186-21.8192j
2000-08-02 03:00:00 HDT,-113.764-86.7889j,-34.7425-55.2286j,-322.085-261.483j,-151.208-152.871j,-133.359-143.303j,+0.0026245-0.00227678j,+0+0j,+0+0j,-57.1186-21.8192j
2000-08-02 04:00:00 HDT,-113.764-86.7889j,-34.7425-55.2286j,-322.085-261.483j,-151.208-152.871j,-133.359-143.303j,+0.0026245-0.00227678j,+0+0j,+0+0j,-57.1186-21.8192j
2000-08-02 05:00:00 HDT,-113.764-86.7889j,-34.7425-55.2286j,-322.085-261.483j,-151.208-152.871j,-133.359-143.303j,+0.0026245-0.00227678j,+0+0j,+0+0j,-57.1186-21.8192j
2000-08-02 06:00:00 HDT,-113.764-86.7889j,-34.7425-55.2286j,-322.085-261.483j,-151.208-152.871j,-133.359-143.303j,+0.0026245-0.00227678j,+0+0j,+0+0j,-57.1186-21.8192j
2000-08-02 07:00:00 HDT,-113.764-86.7889j,-34.7425-55.2286j,-322.085-261.483j,-151.208-152.871j,-133.359-143.303j,+0.0026245-0.00227678j,+0+0j,+0+0j,-57.1186-21.8192j
2000-08-02 08:00:00 HDT,-113.764-86.7889j,-34.7425-55.2286j,-322.085-261.483j,-151.208-152.871j,-133.359-143.303j,+0.0026245-0.00227678j,+0+0j,+0+0j,-57.1186-21.8192j
2000-08-02 09:00:00 HDT,-113.764-86.7889j,-34.7425-55.2286j,-322.085-261.483j,-151.208-152.871j,-133.359-143.303j,+0.0026245-0.00227678j,+0+0j,+0+0j,-57.1186-21.8192j
2000-08-02 10:00:00 HDT,-113.764-86.7889j,-34.7425-55.2286j,-322.085-261.483j,-151.208-152.871j,-133.359-143.303j,+0.0026245-0.00227678j,+0+0j,+0+0j,-57.1186-21.8192j
2000-08-02 11:00:00 HDT,-113.764-86.7889j,-34.7425-55.2286j,-322.085-261.483j,-151.208-152.871j,-133.359-143.303j,+0.0026245-0.00227678j,+0+0j,+0+0j,-57.1186-21.8192j
2000-08-02 12:00:00 HDT,-113.764-86.7889j,-34.7425-55.2286j,-322.085-261.483j,-151.208-152.871j,-133.359-143.303j,+0.0026245-0.00227678j,+0+0j,+0+0j,-57.1186-21.8192j
2000-08-02 13:00:00 HDT,-113.764-86.7889j,-34.7425-55.2286j,-322.085-261.483j,-151.208-152.871j,-133.359-143.303j,+0.0026245-0.00227678j,+0+0j,+0+0j,-57.1186-21.8192j
2000-08-02 14:00:00 HDT,-113.764-86.7889j,-34.7425-55.2286j,-322.085-261.483j,-151.208-152.871j,-133.359-143.303j,+0.0026245-0.00227678j,+0+0j,+0+0j,-57.1186-21.8192j
2000-08-02 15:00:00 HDT,-113.764-86.7889j,-34.7425-55.2286j,-322.085-261.483j,-151.208-152.871j,-133.359-143.303j,+0.0026245-0.00227678j,+0+0j,+0+0j,-57.1186-21.8192j
2000-08-02 16:00:00 HDT,-113.764-86.7889j,-34.7425-55.2286j,-322.085-261.483j,-151.208-152.871j,-133.359-143.303j,+0.0026245-0.00227678j,+0+0j,+0+0j,-57.1186-21.8192j
