# file...... time_results/line_out_C_pv/overhead_line_losses.csv
# date...... Sun Dec 10 19:41:19 2017
# user...... ericlinxie
# host...... (null)
# group..... class=overhead_line
# property.. current_out_C
# limit..... 0
# interval.. 0
# timestamp,line_632-645,line_645-646,line_630-632,line_632-6321,line_6321-671,line_671-680,line_671-684,line_684-611,line_632-633
2000-08-02 00:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7334+466.305j,-93.5992+429.1j,-4.19641e-13-1.02846e-13j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
2000-08-02 01:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7334+466.305j,-93.5992+429.1j,-1.9308e-12-7.22757e-13j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
2000-08-02 02:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7334+466.305j,-93.5992+429.1j,-4.44168e-12+1.49544e-12j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
2000-08-02 03:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7334+466.305j,-93.5992+429.1j,-2.38374e-13-6.94464e-13j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
2000-08-02 04:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7334+466.305j,-93.5992+429.1j,-3.31348e-12-2.44499e-12j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
2000-08-02 05:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7334+466.305j,-93.5992+429.1j,-2.61674e-12+7.70725e-13j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
2000-08-02 06:00:00 HDT,+34.4773+55.5307j,+34.478+55.5309j,-25.1175+525.896j,-69.6345+408.751j,-71.2401+371.673j,+26.4918-54.4756j,-43.1996+59.823j,-43.1991+59.8232j,+10.0434+61.6166j
2000-08-02 07:00:00 HDT,+33.6725+56.4182j,+33.6732+56.4185j,+42.1851+356.825j,-0.450014+239.193j,-1.29496+202.488j,+108.268-214.734j,-43.1859+58.2635j,-43.1853+58.2638j,+8.96631+61.2154j
2000-08-02 08:00:00 HDT,+33.2121+56.8112j,+33.2128+56.8115j,+88.0325+279.674j,+46.398+161.744j,+45.9436+125.152j,+160.999-288.514j,-43.025+57.5201j,-43.0245+57.5204j,+8.42617+61.1209j
2000-08-02 09:00:00 HDT,+32.084+57.8661j,+32.0846+57.8664j,+193.79+73.5095j,+154.638-45.0726j,+155.14-81.2569j,+283.933-483.824j,-42.7722+55.5644j,-42.7717+55.5647j,+7.07251+60.7183j
2000-08-02 10:00:00 HDT,+30.8632+58.7205j,+30.8638+58.7208j,+324.25-101.553j,+287.594-220.848j,+289.019-256.807j,+429.706-650.762j,-42.1536+53.8364j,-42.153+53.8367j,+5.79602+60.577j
2000-08-02 11:00:00 HDT,+30.5035+58.6688j,+30.5042+58.6691j,+376.56-106.017j,+340.482-225.54j,+342.101-261.673j,+484.224-657.338j,-41.6616+53.721j,-41.6611+53.7214j,+5.57779+60.8566j
2000-08-02 12:00:00 HDT,+27.8421+60.6735j,+27.8428+60.6739j,+649.07-519.976j,+618.465-640.735j,+622.044-676.012j,+788.777-1046.02j,-40.5669+49.6764j,-40.5663+49.6769j,+2.76645+60.0883j
2000-08-02 13:00:00 HDT,+28.0636+60.1812j,+28.0642+60.1815j,+705.728-339.211j,+678.309-464.248j,+685.092-502.414j,+843.556-898.656j,-32.6935+49.368j,-32.6931+49.3684j,-0.641082+64.8586j
